Stage 1,Stage 2,Stage 3,Stage 4,Stage 5,Stage 6,Stage 7,Stage 8,Stage 9,Stage 10,Stage 11,Stage 12
2048,1024,2560,3328,1664,832,2464,3280,3688,1844,2970,1485
2048,1024,2560,3328,1664,832,2464,3280,3688,1844,2970,3533
2048,1024,2560,3328,1664,832,2464,3280,3688,3892,1946,973
2048,1024,2560,3328,1664,832,2464,3280,3688,3892,1946,3021
2048,1024,2560,3328,1664,832,2464,3280,3688,3892,3994,1997
2048,1024,2560,3328,1664,832,2464,3280,3688,3892,3994,4045
2048,1024,2560,3328,1664,2880,1440,720,360,180,90,45
2048,1024,2560,3328,1664,2880,1440,720,360,180,90,2093
2048,1024,2560,3328,1664,2880,1440,720,360,180,2138,1069
2048,1024,2560,3328,1664,2880,1440,720,360,180,2138,3117
2048,1024,2560,3328,1664,2880,1440,720,360,2228,1114,557
2048,1024,2560,3328,1664,2880,1440,720,360,2228,1114,2605
2048,1024,2560,3328,1664,2880,1440,720,360,2228,3162,1581
2048,1024,2560,3328,1664,2880,1440,720,360,2228,3162,3629
2048,1024,2560,3328,1664,2880,1440,720,2408,1204,602,301
2048,1024,2560,3328,1664,2880,1440,720,2408,1204,602,2349
2048,1024,2560,3328,1664,2880,1440,720,2408,1204,2650,1325
2048,1024,2560,3328,1664,2880,1440,720,2408,1204,2650,3373
2048,1024,2560,3328,1664,2880,1440,720,2408,3252,1626,813
2048,1024,2560,3328,1664,2880,1440,720,2408,3252,1626,2861
2048,1024,2560,3328,1664,2880,1440,720,2408,3252,3674,1837
2048,1024,2560,3328,1664,2880,1440,720,2408,3252,3674,3885
2048,1024,2560,3328,1664,2880,1440,2768,1384,692,346,173
2048,1024,2560,3328,1664,2880,1440,2768,1384,692,346,2221
2048,1024,2560,3328,1664,2880,1440,2768,1384,692,2394,1197
2048,1024,2560,3328,1664,2880,1440,2768,1384,692,2394,3245
2048,1024,2560,3328,1664,2880,1440,2768,1384,2740,1370,685
2048,1024,2560,3328,1664,2880,1440,2768,1384,2740,1370,2733
2048,1024,2560,3328,1664,2880,1440,2768,1384,2740,3418,1709
2048,1024,2560,3328,1664,2880,1440,2768,1384,2740,3418,3757
2048,1024,2560,3328,1664,2880,1440,2768,3432,1716,858,429
2048,1024,2560,3328,1664,2880,1440,2768,3432,1716,858,2477
2048,1024,2560,3328,1664,2880,1440,2768,3432,1716,2906,1453
2048,1024,2560,3328,1664,2880,1440,2768,3432,1716,2906,3501
2048,1024,2560,3328,1664,2880,1440,2768,3432,3764,1882,941
2048,1024,2560,3328,1664,2880,1440,2768,3432,3764,1882,2989
2048,1024,2560,3328,1664,2880,1440,2768,3432,3764,3930,1965
2048,1024,2560,3328,1664,2880,1440,2768,3432,3764,3930,4013
2048,1024,2560,3328,1664,2880,3488,1744,872,436,218,109
2048,1024,2560,3328,1664,2880,3488,1744,872,436,218,2157
2048,1024,2560,3328,1664,2880,3488,1744,872,436,2266,1133
2048,1024,2560,3328,1664,2880,3488,1744,872,436,2266,3181
2048,1024,2560,3328,1664,2880,3488,1744,872,2484,1242,621
2048,1024,2560,3328,1664,2880,3488,1744,872,2484,1242,2669
2048,1024,2560,3328,1664,2880,3488,1744,872,2484,3290,1645
2048,1024,2560,3328,1664,2880,3488,1744,872,2484,3290,3693
2048,1024,2560,3328,1664,2880,3488,1744,2920,1460,730,365
2048,1024,2560,3328,1664,2880,3488,1744,2920,1460,730,2413
2048,1024,2560,3328,1664,2880,3488,1744,2920,1460,2778,1389
2048,1024,2560,3328,1664,2880,3488,1744,2920,1460,2778,3437
2048,1024,2560,3328,1664,2880,3488,1744,2920,3508,1754,877
2048,1024,2560,3328,1664,2880,3488,1744,2920,3508,1754,2925
2048,1024,2560,3328,1664,2880,3488,1744,2920,3508,3802,1901
2048,1024,2560,3328,1664,2880,3488,1744,2920,3508,3802,3949
2048,1024,2560,3328,1664,2880,3488,3792,1896,948,474,237
2048,1024,2560,3328,1664,2880,3488,3792,1896,948,474,2285
2048,1024,2560,3328,1664,2880,3488,3792,1896,948,2522,1261
2048,1024,2560,3328,1664,2880,3488,3792,1896,948,2522,3309
2048,1024,2560,3328,1664,2880,3488,3792,1896,2996,1498,749
2048,1024,2560,3328,1664,2880,3488,3792,1896,2996,1498,2797
2048,1024,2560,3328,1664,2880,3488,3792,1896,2996,3546,1773
2048,1024,2560,3328,1664,2880,3488,3792,1896,2996,3546,3821
2048,1024,2560,3328,1664,2880,3488,3792,3944,1972,986,493
2048,1024,2560,3328,1664,2880,3488,3792,3944,1972,986,2541
2048,1024,2560,3328,1664,2880,3488,3792,3944,1972,3034,1517
2048,1024,2560,3328,1664,2880,3488,3792,3944,1972,3034,3565
2048,1024,2560,3328,1664,2880,3488,3792,3944,4020,2010,1005
2048,1024,2560,3328,1664,2880,3488,3792,3944,4020,2010,3053
2048,1024,2560,3328,1664,2880,3488,3792,3944,4020,4058,2029
2048,1024,2560,3328,1664,2880,3488,3792,3944,4020,4058,4077
2048,1024,2560,3328,3712,1856,928,464,232,116,58,29
2048,1024,2560,3328,3712,1856,928,464,232,116,58,2077
2048,1024,2560,3328,3712,1856,928,464,232,116,2106,1053
2048,1024,2560,3328,3712,1856,928,464,232,116,2106,3101
2048,1024,2560,3328,3712,1856,928,464,232,2164,1082,541
2048,1024,2560,3328,3712,1856,928,464,232,2164,1082,2589
2048,1024,2560,3328,3712,1856,928,464,232,2164,3130,1565
2048,1024,2560,3328,3712,1856,928,464,232,2164,3130,3613
2048,1024,2560,3328,3712,1856,928,464,2280,1140,570,285
2048,1024,2560,3328,3712,1856,928,464,2280,1140,570,2333
2048,1024,2560,3328,3712,1856,928,464,2280,1140,2618,1309
2048,1024,2560,3328,3712,1856,928,464,2280,1140,2618,3357
2048,1024,2560,3328,3712,1856,928,464,2280,3188,1594,797
2048,1024,2560,3328,3712,1856,928,464,2280,3188,1594,2845
2048,1024,2560,3328,3712,1856,928,464,2280,3188,3642,1821
2048,1024,2560,3328,3712,1856,928,464,2280,3188,3642,3869
2048,1024,2560,3328,3712,1856,928,2512,1256,628,314,157
2048,1024,2560,3328,3712,1856,928,2512,1256,628,314,2205
2048,1024,2560,3328,3712,1856,928,2512,1256,628,2362,1181
2048,1024,2560,3328,3712,1856,928,2512,1256,628,2362,3229
2048,1024,2560,3328,3712,1856,928,2512,1256,2676,1338,669
2048,1024,2560,3328,3712,1856,928,2512,1256,2676,1338,2717
2048,1024,2560,3328,3712,1856,928,2512,1256,2676,3386,1693
2048,1024,2560,3328,3712,1856,928,2512,1256,2676,3386,3741
2048,1024,2560,3328,3712,1856,928,2512,3304,1652,826,413
2048,1024,2560,3328,3712,1856,928,2512,3304,1652,826,2461
2048,1024,2560,3328,3712,1856,928,2512,3304,1652,2874,1437
2048,1024,2560,3328,3712,1856,928,2512,3304,1652,2874,3485
2048,1024,2560,3328,3712,1856,928,2512,3304,3700,1850,925
2048,1024,2560,3328,3712,1856,928,2512,3304,3700,1850,2973
2048,1024,2560,3328,3712,1856,928,2512,3304,3700,3898,1949
2048,1024,2560,3328,3712,1856,928,2512,3304,3700,3898,3997
2048,1024,2560,3328,3712,1856,2976,1488,744,372,186,93
2048,1024,2560,3328,3712,1856,2976,1488,744,372,186,2141
2048,1024,2560,3328,3712,1856,2976,1488,744,372,2234,1117
2048,1024,2560,3328,3712,1856,2976,1488,744,372,2234,3165
2048,1024,2560,3328,3712,1856,2976,1488,744,2420,1210,605
2048,1024,2560,3328,3712,1856,2976,1488,744,2420,1210,2653
2048,1024,2560,3328,3712,1856,2976,1488,744,2420,3258,1629
2048,1024,2560,3328,3712,1856,2976,1488,744,2420,3258,3677
2048,1024,2560,3328,3712,1856,2976,1488,2792,1396,698,349
2048,1024,2560,3328,3712,1856,2976,1488,2792,1396,698,2397
2048,1024,2560,3328,3712,1856,2976,1488,2792,1396,2746,1373
2048,1024,2560,3328,3712,1856,2976,1488,2792,1396,2746,3421
2048,1024,2560,3328,3712,1856,2976,1488,2792,3444,1722,861
2048,1024,2560,3328,3712,1856,2976,1488,2792,3444,1722,2909
2048,1024,2560,3328,3712,1856,2976,1488,2792,3444,3770,1885
2048,1024,2560,3328,3712,1856,2976,1488,2792,3444,3770,3933
2048,1024,2560,3328,3712,1856,2976,3536,1768,884,442,221
2048,1024,2560,3328,3712,1856,2976,3536,1768,884,442,2269
2048,1024,2560,3328,3712,1856,2976,3536,1768,884,2490,1245
2048,1024,2560,3328,3712,1856,2976,3536,1768,884,2490,3293
2048,1024,2560,3328,3712,1856,2976,3536,1768,2932,1466,733
2048,1024,2560,3328,3712,1856,2976,3536,1768,2932,1466,2781
2048,1024,2560,3328,3712,1856,2976,3536,1768,2932,3514,1757
2048,1024,2560,3328,3712,1856,2976,3536,1768,2932,3514,3805
2048,1024,2560,3328,3712,1856,2976,3536,3816,1908,954,477
2048,1024,2560,3328,3712,1856,2976,3536,3816,1908,954,2525
2048,1024,2560,3328,3712,1856,2976,3536,3816,1908,3002,1501
2048,1024,2560,3328,3712,1856,2976,3536,3816,1908,3002,3549
2048,1024,2560,3328,3712,1856,2976,3536,3816,3956,1978,989
2048,1024,2560,3328,3712,1856,2976,3536,3816,3956,1978,3037
2048,1024,2560,3328,3712,1856,2976,3536,3816,3956,4026,2013
2048,1024,2560,3328,3712,1856,2976,3536,3816,3956,4026,4061
2048,1024,2560,3328,3712,3904,1952,976,488,244,122,61
2048,1024,2560,3328,3712,3904,1952,976,488,244,122,2109
2048,1024,2560,3328,3712,3904,1952,976,488,244,2170,1085
2048,1024,2560,3328,3712,3904,1952,976,488,244,2170,3133
2048,1024,2560,3328,3712,3904,1952,976,488,2292,1146,573
2048,1024,2560,3328,3712,3904,1952,976,488,2292,1146,2621
2048,1024,2560,3328,3712,3904,1952,976,488,2292,3194,1597
2048,1024,2560,3328,3712,3904,1952,976,488,2292,3194,3645
2048,1024,2560,3328,3712,3904,1952,976,2536,1268,634,317
2048,1024,2560,3328,3712,3904,1952,976,2536,1268,634,2365
2048,1024,2560,3328,3712,3904,1952,976,2536,1268,2682,1341
2048,1024,2560,3328,3712,3904,1952,976,2536,1268,2682,3389
2048,1024,2560,3328,3712,3904,1952,976,2536,3316,1658,829
2048,1024,2560,3328,3712,3904,1952,976,2536,3316,1658,2877
2048,1024,2560,3328,3712,3904,1952,976,2536,3316,3706,1853
2048,1024,2560,3328,3712,3904,1952,976,2536,3316,3706,3901
2048,1024,2560,3328,3712,3904,1952,3024,1512,756,378,189
2048,1024,2560,3328,3712,3904,1952,3024,1512,756,378,2237
2048,1024,2560,3328,3712,3904,1952,3024,1512,756,2426,1213
2048,1024,2560,3328,3712,3904,1952,3024,1512,756,2426,3261
2048,1024,2560,3328,3712,3904,1952,3024,1512,2804,1402,701
2048,1024,2560,3328,3712,3904,1952,3024,1512,2804,1402,2749
2048,1024,2560,3328,3712,3904,1952,3024,1512,2804,3450,1725
2048,1024,2560,3328,3712,3904,1952,3024,1512,2804,3450,3773
2048,1024,2560,3328,3712,3904,1952,3024,3560,1780,890,445
2048,1024,2560,3328,3712,3904,1952,3024,3560,1780,890,2493
2048,1024,2560,3328,3712,3904,1952,3024,3560,1780,2938,1469
2048,1024,2560,3328,3712,3904,1952,3024,3560,1780,2938,3517
2048,1024,2560,3328,3712,3904,1952,3024,3560,3828,1914,957
2048,1024,2560,3328,3712,3904,1952,3024,3560,3828,1914,3005
2048,1024,2560,3328,3712,3904,1952,3024,3560,3828,3962,1981
2048,1024,2560,3328,3712,3904,1952,3024,3560,3828,3962,4029
2048,1024,2560,3328,3712,3904,4000,2000,1000,500,250,125
2048,1024,2560,3328,3712,3904,4000,2000,1000,500,250,2173
2048,1024,2560,3328,3712,3904,4000,2000,1000,500,2298,1149
2048,1024,2560,3328,3712,3904,4000,2000,1000,500,2298,3197
2048,1024,2560,3328,3712,3904,4000,2000,1000,2548,1274,637
2048,1024,2560,3328,3712,3904,4000,2000,1000,2548,1274,2685
2048,1024,2560,3328,3712,3904,4000,2000,1000,2548,3322,1661
2048,1024,2560,3328,3712,3904,4000,2000,1000,2548,3322,3709
2048,1024,2560,3328,3712,3904,4000,2000,3048,1524,762,381
2048,1024,2560,3328,3712,3904,4000,2000,3048,1524,762,2429
2048,1024,2560,3328,3712,3904,4000,2000,3048,1524,2810,1405
2048,1024,2560,3328,3712,3904,4000,2000,3048,1524,2810,3453
2048,1024,2560,3328,3712,3904,4000,2000,3048,3572,1786,893
2048,1024,2560,3328,3712,3904,4000,2000,3048,3572,1786,2941
2048,1024,2560,3328,3712,3904,4000,2000,3048,3572,3834,1917
2048,1024,2560,3328,3712,3904,4000,2000,3048,3572,3834,3965
2048,1024,2560,3328,3712,3904,4000,4048,2024,1012,506,253
2048,1024,2560,3328,3712,3904,4000,4048,2024,1012,506,2301
2048,1024,2560,3328,3712,3904,4000,4048,2024,1012,2554,1277
2048,1024,2560,3328,3712,3904,4000,4048,2024,1012,2554,3325
2048,1024,2560,3328,3712,3904,4000,4048,2024,3060,1530,765
2048,1024,2560,3328,3712,3904,4000,4048,2024,3060,1530,2813
2048,1024,2560,3328,3712,3904,4000,4048,2024,3060,3578,1789
2048,1024,2560,3328,3712,3904,4000,4048,2024,3060,3578,3837
2048,1024,2560,3328,3712,3904,4000,4048,4072,2036,1018,509
2048,1024,2560,3328,3712,3904,4000,4048,4072,2036,1018,2557
2048,1024,2560,3328,3712,3904,4000,4048,4072,2036,3066,1533
2048,1024,2560,3328,3712,3904,4000,4048,4072,2036,3066,3581
2048,1024,2560,3328,3712,3904,4000,4048,4072,4084,2042,1021
2048,1024,2560,3328,3712,3904,4000,4048,4072,4084,2042,3069
2048,1024,2560,3328,3712,3904,4000,4048,4072,4084,4090,2045
2048,1024,2560,3328,3712,3904,4000,4048,4072,4084,4090,4093
2048,3072,1536,768,384,192,96,48,24,12,6,3
2048,3072,1536,768,384,192,96,48,24,12,6,2051
2048,3072,1536,768,384,192,96,48,24,12,2054,1027
2048,3072,1536,768,384,192,96,48,24,12,2054,3075
2048,3072,1536,768,384,192,96,48,24,2060,1030,515
2048,3072,1536,768,384,192,96,48,24,2060,1030,2563
2048,3072,1536,768,384,192,96,48,24,2060,3078,1539
2048,3072,1536,768,384,192,96,48,24,2060,3078,3587
2048,3072,1536,768,384,192,96,48,2072,1036,518,259
2048,3072,1536,768,384,192,96,48,2072,1036,518,2307
2048,3072,1536,768,384,192,96,48,2072,1036,2566,1283
2048,3072,1536,768,384,192,96,48,2072,1036,2566,3331
2048,3072,1536,768,384,192,96,48,2072,3084,1542,771
2048,3072,1536,768,384,192,96,48,2072,3084,1542,2819
2048,3072,1536,768,384,192,96,48,2072,3084,3590,1795
2048,3072,1536,768,384,192,96,48,2072,3084,3590,3843
2048,3072,1536,768,384,192,96,2096,1048,524,262,131
2048,3072,1536,768,384,192,96,2096,1048,524,262,2179
2048,3072,1536,768,384,192,96,2096,1048,524,2310,1155
2048,3072,1536,768,384,192,96,2096,1048,524,2310,3203
2048,3072,1536,768,384,192,96,2096,1048,2572,1286,643
2048,3072,1536,768,384,192,96,2096,1048,2572,1286,2691
2048,3072,1536,768,384,192,96,2096,1048,2572,3334,1667
2048,3072,1536,768,384,192,96,2096,1048,2572,3334,3715
2048,3072,1536,768,384,192,96,2096,3096,1548,774,387
2048,3072,1536,768,384,192,96,2096,3096,1548,774,2435
2048,3072,1536,768,384,192,96,2096,3096,1548,2822,1411
2048,3072,1536,768,384,192,96,2096,3096,1548,2822,3459
2048,3072,1536,768,384,192,96,2096,3096,3596,1798,899
2048,3072,1536,768,384,192,96,2096,3096,3596,1798,2947
2048,3072,1536,768,384,192,96,2096,3096,3596,3846,1923
2048,3072,1536,768,384,192,96,2096,3096,3596,3846,3971
2048,3072,1536,768,384,192,2144,1072,536,268,134,67
2048,3072,1536,768,384,192,2144,1072,536,268,134,2115
2048,3072,1536,768,384,192,2144,1072,536,268,2182,1091
2048,3072,1536,768,384,192,2144,1072,536,268,2182,3139
2048,3072,1536,768,384,192,2144,1072,536,2316,1158,579
2048,3072,1536,768,384,192,2144,1072,536,2316,1158,2627
2048,3072,1536,768,384,192,2144,1072,536,2316,3206,1603
2048,3072,1536,768,384,192,2144,1072,536,2316,3206,3651
2048,3072,1536,768,384,192,2144,1072,2584,1292,646,323
2048,3072,1536,768,384,192,2144,1072,2584,1292,646,2371
2048,3072,1536,768,384,192,2144,1072,2584,1292,2694,1347
2048,3072,1536,768,384,192,2144,1072,2584,1292,2694,3395
2048,3072,1536,768,384,192,2144,1072,2584,3340,1670,835
2048,3072,1536,768,384,192,2144,1072,2584,3340,1670,2883
2048,3072,1536,768,384,192,2144,1072,2584,3340,3718,1859
2048,3072,1536,768,384,192,2144,1072,2584,3340,3718,3907
2048,3072,1536,768,384,192,2144,3120,1560,780,390,195
2048,3072,1536,768,384,192,2144,3120,1560,780,390,2243
2048,3072,1536,768,384,192,2144,3120,1560,780,2438,1219
2048,3072,1536,768,384,192,2144,3120,1560,780,2438,3267
2048,3072,1536,768,384,192,2144,3120,1560,2828,1414,707
2048,3072,1536,768,384,192,2144,3120,1560,2828,1414,2755
2048,3072,1536,768,384,192,2144,3120,1560,2828,3462,1731
2048,3072,1536,768,384,192,2144,3120,1560,2828,3462,3779
2048,3072,1536,768,384,192,2144,3120,3608,1804,902,451
2048,3072,1536,768,384,192,2144,3120,3608,1804,902,2499
2048,3072,1536,768,384,192,2144,3120,3608,1804,2950,1475
2048,3072,1536,768,384,192,2144,3120,3608,1804,2950,3523
2048,3072,1536,768,384,192,2144,3120,3608,3852,1926,963
2048,3072,1536,768,384,192,2144,3120,3608,3852,1926,3011
2048,3072,1536,768,384,192,2144,3120,3608,3852,3974,1987
2048,3072,1536,768,384,192,2144,3120,3608,3852,3974,4035
2048,3072,1536,768,384,2240,1120,560,280,140,70,35
2048,3072,1536,768,384,2240,1120,560,280,140,70,2083
2048,3072,1536,768,384,2240,1120,560,280,140,2118,1059
2048,3072,1536,768,384,2240,1120,560,280,140,2118,3107
2048,3072,1536,768,384,2240,1120,560,280,2188,1094,547
2048,3072,1536,768,384,2240,1120,560,280,2188,1094,2595
2048,3072,1536,768,384,2240,1120,560,280,2188,3142,1571
2048,3072,1536,768,384,2240,1120,560,280,2188,3142,3619
2048,3072,1536,768,384,2240,1120,560,2328,1164,582,291
2048,3072,1536,768,384,2240,1120,560,2328,1164,582,2339
2048,3072,1536,768,384,2240,1120,560,2328,1164,2630,1315
2048,3072,1536,768,384,2240,1120,560,2328,1164,2630,3363
2048,3072,1536,768,384,2240,1120,560,2328,3212,1606,803
2048,3072,1536,768,384,2240,1120,560,2328,3212,1606,2851
2048,3072,1536,768,384,2240,1120,560,2328,3212,3654,1827
2048,3072,1536,768,384,2240,1120,560,2328,3212,3654,3875
2048,3072,1536,768,384,2240,1120,2608,1304,652,326,163
2048,3072,1536,768,384,2240,1120,2608,1304,652,326,2211
2048,3072,1536,768,384,2240,1120,2608,1304,652,2374,1187
2048,3072,1536,768,384,2240,1120,2608,1304,652,2374,3235
2048,3072,1536,768,384,2240,1120,2608,1304,2700,1350,675
2048,3072,1536,768,384,2240,1120,2608,1304,2700,1350,2723
2048,3072,1536,768,384,2240,1120,2608,1304,2700,3398,1699
2048,3072,1536,768,384,2240,1120,2608,1304,2700,3398,3747
2048,3072,1536,768,384,2240,1120,2608,3352,1676,838,419
2048,3072,1536,768,384,2240,1120,2608,3352,1676,838,2467
2048,3072,1536,768,384,2240,1120,2608,3352,1676,2886,1443
2048,3072,1536,768,384,2240,1120,2608,3352,1676,2886,3491
2048,3072,1536,768,384,2240,1120,2608,3352,3724,1862,931
2048,3072,1536,768,384,2240,1120,2608,3352,3724,1862,2979
2048,3072,1536,768,384,2240,1120,2608,3352,3724,3910,1955
2048,3072,1536,768,384,2240,1120,2608,3352,3724,3910,4003
2048,3072,1536,768,384,2240,3168,1584,792,396,198,99
2048,3072,1536,768,384,2240,3168,1584,792,396,198,2147
2048,3072,1536,768,384,2240,3168,1584,792,396,2246,1123
2048,3072,1536,768,384,2240,3168,1584,792,396,2246,3171
2048,3072,1536,768,384,2240,3168,1584,792,2444,1222,611
2048,3072,1536,768,384,2240,3168,1584,792,2444,1222,2659
2048,3072,1536,768,384,2240,3168,1584,792,2444,3270,1635
2048,3072,1536,768,384,2240,3168,1584,792,2444,3270,3683
2048,3072,1536,768,384,2240,3168,1584,2840,1420,710,355
2048,3072,1536,768,384,2240,3168,1584,2840,1420,710,2403
2048,3072,1536,768,384,2240,3168,1584,2840,1420,2758,1379
2048,3072,1536,768,384,2240,3168,1584,2840,1420,2758,3427
2048,3072,1536,768,384,2240,3168,1584,2840,3468,1734,867
2048,3072,1536,768,384,2240,3168,1584,2840,3468,1734,2915
2048,3072,1536,768,384,2240,3168,1584,2840,3468,3782,1891
2048,3072,1536,768,384,2240,3168,1584,2840,3468,3782,3939
2048,3072,1536,768,384,2240,3168,3632,1816,908,454,227
2048,3072,1536,768,384,2240,3168,3632,1816,908,454,2275
2048,3072,1536,768,384,2240,3168,3632,1816,908,2502,1251
2048,3072,1536,768,384,2240,3168,3632,1816,908,2502,3299
2048,3072,1536,768,384,2240,3168,3632,1816,2956,1478,739
2048,3072,1536,768,384,2240,3168,3632,1816,2956,1478,2787
2048,3072,1536,768,384,2240,3168,3632,1816,2956,3526,1763
2048,3072,1536,768,384,2240,3168,3632,1816,2956,3526,3811
2048,3072,1536,768,384,2240,3168,3632,3864,1932,966,483
2048,3072,1536,768,384,2240,3168,3632,3864,1932,966,2531
2048,3072,1536,768,384,2240,3168,3632,3864,1932,3014,1507
2048,3072,1536,768,384,2240,3168,3632,3864,1932,3014,3555
2048,3072,1536,768,384,2240,3168,3632,3864,3980,1990,995
2048,3072,1536,768,384,2240,3168,3632,3864,3980,1990,3043
2048,3072,1536,768,384,2240,3168,3632,3864,3980,4038,2019
2048,3072,1536,768,384,2240,3168,3632,3864,3980,4038,4067
2048,3072,1536,768,2432,1216,608,304,152,76,38,19
2048,3072,1536,768,2432,1216,608,304,152,76,38,2067
2048,3072,1536,768,2432,1216,608,304,152,76,2086,1043
2048,3072,1536,768,2432,1216,608,304,152,76,2086,3091
2048,3072,1536,768,2432,1216,608,304,152,2124,1062,531
2048,3072,1536,768,2432,1216,608,304,152,2124,1062,2579
2048,3072,1536,768,2432,1216,608,304,152,2124,3110,1555
2048,3072,1536,768,2432,1216,608,304,152,2124,3110,3603
2048,3072,1536,768,2432,1216,608,304,2200,1100,550,275
2048,3072,1536,768,2432,1216,608,304,2200,1100,550,2323
2048,3072,1536,768,2432,1216,608,304,2200,1100,2598,1299
2048,3072,1536,768,2432,1216,608,304,2200,1100,2598,3347
2048,3072,1536,768,2432,1216,608,304,2200,3148,1574,787
2048,3072,1536,768,2432,1216,608,304,2200,3148,1574,2835
2048,3072,1536,768,2432,1216,608,304,2200,3148,3622,1811
2048,3072,1536,768,2432,1216,608,304,2200,3148,3622,3859
2048,3072,1536,768,2432,1216,608,2352,1176,588,294,147
2048,3072,1536,768,2432,1216,608,2352,1176,588,294,2195
2048,3072,1536,768,2432,1216,608,2352,1176,588,2342,1171
2048,3072,1536,768,2432,1216,608,2352,1176,588,2342,3219
2048,3072,1536,768,2432,1216,608,2352,1176,2636,1318,659
2048,3072,1536,768,2432,1216,608,2352,1176,2636,1318,2707
2048,3072,1536,768,2432,1216,608,2352,1176,2636,3366,1683
2048,3072,1536,768,2432,1216,608,2352,1176,2636,3366,3731
2048,3072,1536,768,2432,1216,608,2352,3224,1612,806,403
2048,3072,1536,768,2432,1216,608,2352,3224,1612,806,2451
2048,3072,1536,768,2432,1216,608,2352,3224,1612,2854,1427
2048,3072,1536,768,2432,1216,608,2352,3224,1612,2854,3475
2048,3072,1536,768,2432,1216,608,2352,3224,3660,1830,915
2048,3072,1536,768,2432,1216,608,2352,3224,3660,1830,2963
2048,3072,1536,768,2432,1216,608,2352,3224,3660,3878,1939
2048,3072,1536,768,2432,1216,608,2352,3224,3660,3878,3987
2048,3072,1536,768,2432,1216,2656,1328,664,332,166,83
2048,3072,1536,768,2432,1216,2656,1328,664,332,166,2131
2048,3072,1536,768,2432,1216,2656,1328,664,332,2214,1107
2048,3072,1536,768,2432,1216,2656,1328,664,332,2214,3155
2048,3072,1536,768,2432,1216,2656,1328,664,2380,1190,595
2048,3072,1536,768,2432,1216,2656,1328,664,2380,1190,2643
2048,3072,1536,768,2432,1216,2656,1328,664,2380,3238,1619
2048,3072,1536,768,2432,1216,2656,1328,664,2380,3238,3667
2048,3072,1536,768,2432,1216,2656,1328,2712,1356,678,339
2048,3072,1536,768,2432,1216,2656,1328,2712,1356,678,2387
2048,3072,1536,768,2432,1216,2656,1328,2712,1356,2726,1363
2048,3072,1536,768,2432,1216,2656,1328,2712,1356,2726,3411
2048,3072,1536,768,2432,1216,2656,1328,2712,3404,1702,851
2048,3072,1536,768,2432,1216,2656,1328,2712,3404,1702,2899
2048,3072,1536,768,2432,1216,2656,1328,2712,3404,3750,1875
2048,3072,1536,768,2432,1216,2656,1328,2712,3404,3750,3923
2048,3072,1536,768,2432,1216,2656,3376,1688,844,422,211
2048,3072,1536,768,2432,1216,2656,3376,1688,844,422,2259
2048,3072,1536,768,2432,1216,2656,3376,1688,844,2470,1235
2048,3072,1536,768,2432,1216,2656,3376,1688,844,2470,3283
2048,3072,1536,768,2432,1216,2656,3376,1688,2892,1446,723
2048,3072,1536,768,2432,1216,2656,3376,1688,2892,1446,2771
2048,3072,1536,768,2432,1216,2656,3376,1688,2892,3494,1747
2048,3072,1536,768,2432,1216,2656,3376,1688,2892,3494,3795
2048,3072,1536,768,2432,1216,2656,3376,3736,1868,934,467
2048,3072,1536,768,2432,1216,2656,3376,3736,1868,934,2515
2048,3072,1536,768,2432,1216,2656,3376,3736,1868,2982,1491
2048,3072,1536,768,2432,1216,2656,3376,3736,1868,2982,3539
2048,3072,1536,768,2432,1216,2656,3376,3736,3916,1958,979
2048,3072,1536,768,2432,1216,2656,3376,3736,3916,1958,3027
2048,3072,1536,768,2432,1216,2656,3376,3736,3916,4006,2003
2048,3072,1536,768,2432,1216,2656,3376,3736,3916,4006,4051
2048,3072,1536,768,2432,3264,1632,816,408,204,102,51
2048,3072,1536,768,2432,3264,1632,816,408,204,102,2099
2048,3072,1536,768,2432,3264,1632,816,408,204,2150,1075
2048,3072,1536,768,2432,3264,1632,816,408,204,2150,3123
2048,3072,1536,768,2432,3264,1632,816,408,2252,1126,563
2048,3072,1536,768,2432,3264,1632,816,408,2252,1126,2611
2048,3072,1536,768,2432,3264,1632,816,408,2252,3174,1587
2048,3072,1536,768,2432,3264,1632,816,408,2252,3174,3635
2048,3072,1536,768,2432,3264,1632,816,2456,1228,614,307
2048,3072,1536,768,2432,3264,1632,816,2456,1228,614,2355
2048,3072,1536,768,2432,3264,1632,816,2456,1228,2662,1331
2048,3072,1536,768,2432,3264,1632,816,2456,1228,2662,3379
2048,3072,1536,768,2432,3264,1632,816,2456,3276,1638,819
2048,3072,1536,768,2432,3264,1632,816,2456,3276,1638,2867
2048,3072,1536,768,2432,3264,1632,816,2456,3276,3686,1843
2048,3072,1536,768,2432,3264,1632,816,2456,3276,3686,3891
2048,3072,1536,768,2432,3264,1632,2864,1432,716,358,179
2048,3072,1536,768,2432,3264,1632,2864,1432,716,358,2227
2048,3072,1536,768,2432,3264,1632,2864,1432,716,2406,1203
2048,3072,1536,768,2432,3264,1632,2864,1432,716,2406,3251
2048,3072,1536,768,2432,3264,1632,2864,1432,2764,1382,691
2048,3072,1536,768,2432,3264,1632,2864,1432,2764,1382,2739
2048,3072,1536,768,2432,3264,1632,2864,1432,2764,3430,1715
2048,3072,1536,768,2432,3264,1632,2864,1432,2764,3430,3763
2048,3072,1536,768,2432,3264,1632,2864,3480,1740,870,435
